BHI,BNI,Clear sky BHI,Clear sky BNI,Clear sky DHI,Clear sky GHI,DHI,GHI,Reliability,apparentTemperature,cloudCover,cloudCoverError,dewPoint,humidity,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,pressure,pressureError,temperature,temperatureError,time,uvIndex,visibility,windBearing,windBearingError,windGust,windSpeed,windSpeedError
7.0599,8.8368,552.3008,679.5936,223.2387,775.5396,191.4887,197.815,1.0,20.18,0.75,0.13,12.99,0.63,0.0406,1.712,1.0,0.0,1015.95,21.29,20.18,4.480329670329671,2018-06-28 13:00:00+00:00,5,10.01,131.0,70.59363636363636,9.05392670157068,2.6,2.58
10.169,14.6774,426.7573,596.2977,225.567,652.3243,132.7243,142.4664,1.0,20.18,0.75,0.13,13.84,0.67,0.0406,1.712,1.0,0.0,1015.67,21.28,20.18,4.48021978021978,2018-06-28 14:00:00+00:00,4,10.01,240.0,69.6690909090909,9.056544502617802,2.6,2.58
11.4426,19.4997,308.6361,523.9337,198.8155,507.4516,124.6293,136.0719,1.0,18.33,0.75,0.13,13.99,0.76,0.0432,1.712,1.0,0.0,1015.49,21.27,18.33,4.4801098901098895,2018-06-28 15:00:00+00:00,3,10.01,124.0,68.74454545454545,9.05916230366492,2.36,2.58
7.3405,16.4365,203.3429,457.4459,150.6172,353.9601,94.831,102.1715,1.0,20.35,0.58,0.13,11.62,0.57,0.0432,1.712,1.0,0.0,1015.46,21.27,20.35,4.48,2018-06-28 16:00:00+00:00,2,10.01,65.0,67.82,9.061780104712042,1.05,2.58
2.4223,9.4068,99.895,342.0099,99.871,199.766,68.2331,69.0852,1.0,17.51,0.96,0.13,14.99,0.85,0.0457,1.712,1.0,0.0,1015.59,21.26,17.48,4.479794520547945,2018-06-28 17:00:00+00:00,1,10.01,27.0,69.04571428571428,9.064397905759163,2.87,2.5785714285714287
0.6463,3.8392,22.5348,149.7862,45.75899999999999,68.2938,44.5273,45.1737,1.0,16.69,0.96,0.13,15.84,0.96,0.0483,1.712,1.0,0.0,1015.84,21.25,16.48,4.479589041095892,2018-06-28 18:00:00+00:00,0,10.01,89.0,70.27142857142857,9.067015706806282,2.32,2.577142857142857
0.0001,0.0012,0.2874,6.5916,3.3544,3.6418,3.3708,3.3709,0.9,15.57,0.75,0.13,15.0,0.97,0.0483,1.712,1.0,0.0,1016.18,21.24,15.43,4.479383561643836,2018-06-28 19:00:00+00:00,0,10.01,71.0,71.49714285714286,9.069633507853405,3.6,2.5757142857142856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.57,1.0,0.13,15.0,0.97,0.0508,1.712,1.0,0.0,1016.53,21.23,15.43,4.4791780821917815,2018-06-28 20:00:00+00:00,0,10.01,30.0,72.72285714285714,9.072251308900523,2.1,2.5742857142857143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.75,0.13,14.0,0.91,0.0533,1.712,1.0,0.0,1016.83,21.22,15.43,4.478972602739726,2018-06-28 21:00:00+00:00,0,10.01,330.0,73.94857142857144,9.074869109947645,1.5,2.572857142857143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.57,0.75,0.13,15.0,0.97,0.0559,1.712,1.0,0.0,1017.04,21.21,15.43,4.478767123287672,2018-06-28 22:00:00+00:00,0,10.01,20.0,75.17428571428572,9.077486910994763,2.1,2.5714285714285707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.57,0.75,0.13,15.0,0.97,0.0559,1.712,1.0,0.0,1017.13,21.2,15.43,4.478561643835618,2018-06-28 23:00:00+00:00,0,10.01,89.0,76.4,9.080104712041882,0.62,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.75,0.13,14.0,0.91,0.0584,1.712,1.0,0.0,1017.1,21.2,15.43,4.478356164383562,2018-06-29 00:00:00+00:00,0,10.01,89.0,75.72,9.082722513089006,0.66,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.75,0.13,14.0,0.91,0.0584,1.712,1.0,0.0,1017.01,21.19,15.43,4.478150684931507,2018-06-29 01:00:00+00:00,0,10.01,311.0,75.89333333333333,9.085340314136127,0.5,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.57,0.75,0.13,15.0,0.97,0.0559,1.712,1.0,0.0,1016.88,21.18,15.43,4.477945205479452,2018-06-29 02:00:00+00:00,0,10.01,350.0,76.06666666666666,9.087958115183246,1.5,2.57
0.0007,0.0108,0.6466,11.0886,6.4958,7.1425,5.8824,5.8831,0.8833,15.43,0.75,0.13,14.0,0.91,0.0559,1.712,1.0,0.0,1016.78,21.18,15.43,4.477739726027399,2018-06-29 03:00:00+00:00,0,10.01,80.0,76.24,9.090575916230367,0.63,2.57
0.7999,3.9868,25.8448,151.0214,55.3312,81.176,40.182,40.6929,1.0,15.43,0.75,0.13,14.0,0.91,0.0533,1.712,1.0,0.0,1016.74,21.17,15.43,4.477534246575343,2018-06-29 04:00:00+00:00,0,10.01,78.0,77.04,9.093193717277488,0.59,2.57
0.5672,1.7687,111.9583,353.7322,108.7352,220.6935,56.1449,50.3135,1.0,14.59,0.96,0.13,14.48,1.0,0.0508,1.712,1.0,0.0,1016.76,21.16,14.48,4.477328767123288,2018-06-29 05:00:00+00:00,0,6.61,11.0,76.98947368421055,9.095811518324608,2.1,2.57
21.0717,45.0965,239.1548,511.4919,146.4913,385.6461,146.3891,167.4608,1.0,15.69,0.96,0.13,15.48,1.0,0.0483,1.712,1.0,0.0,1016.83,21.16,15.48,4.477123287671233,2018-06-29 06:00:00+00:00,1,10.01,330.0,76.93894736842105,9.098429319371727,0.32,2.57
37.8026,62.1302,377.4854,619.2403,170.1678,547.6532,219.6676,257.4702,1.0,16.54,0.96,0.13,15.84,0.97,0.0457,1.712,1.0,0.0,1016.92,21.15,16.32,4.476917808219178,2018-06-29 07:00:00+00:00,2,10.01,20.0,76.8884210526316,9.10104712041885,2.6,2.57
151.6606,208.0639,507.7227,694.3804,181.9926,689.7153,320.8483,472.5088,1.0,17.51,0.75,0.13,14.99,0.85,0.0432,1.712,1.0,0.0,1016.98,21.15,17.48,4.476712328767124,2018-06-29 08:00:00+00:00,3,10.01,2.0,76.83789473684213,9.103664921465967,2.51,2.57
116.6607,142.3237,613.9859,745.3986,185.8111,799.7969,353.5013,470.1621,1.0,19.17,0.75,0.13,14.99,0.77,0.0406,1.712,1.0,0.0,1016.95,21.14,19.17,4.476506849315068,2018-06-29 09:00:00+00:00,5,10.01,76.0,76.78736842105263,9.10628272251309,3.46,2.57
352.2728,397.9605,685.7584,778.7288,183.7319,869.4902,345.5994,697.8721,1.0,19.33,0.75,0.13,15.15,0.77,0.0406,1.712,1.0,0.0,1016.82,21.14,19.33,4.4763013698630125,2018-06-29 10:00:00+00:00,5,10.01,64.0,76.73684210526315,9.10890052356021,2.2,2.57
382.2376,425.5543,716.0245,797.3824,177.2249,893.2494,362.956,745.1936,1.0,22.14,0.75,0.13,16.68,0.72,0.0406,1.712,1.0,0.0,1016.59,21.13,22.02,4.476095890410959,2018-06-29 11:00:00+00:00,6,10.01,50.0,76.68631578947368,9.111518324607331,2.6,2.57
324.4569,370.1507,698.0753,798.1729,170.0694,868.1447,380.0016,704.4585,1.0,24.05,0.23,0.13,15.83,0.6,0.0406,1.712,1.0,0.0,1016.28,21.12,24.02,4.475890410958905,2018-06-29 12:00:00+00:00,8,10.01,111.0,76.63578947368421,9.114136125654447,2.94,2.57
279.4691,345.9951,633.9069,780.6411,162.4138,796.3207,347.8312,627.3002,1.0,25.23,0.7,0.13,15.98,0.57,0.0406,1.712,1.0,0.0,1015.96,21.12,25.18,4.47568493150685,2018-06-29 13:00:00+00:00,5,10.01,78.0,76.58526315789473,9.116753926701572,3.67,2.57
241.0192,333.8372,533.5836,746.672,151.0308,684.6144,302.6461,543.6653,1.0,24.32,0.7,0.13,14.83,0.56,0.0406,1.712,1.0,0.0,1015.68,21.11,24.32,4.4754794520547945,2018-06-29 14:00:00+00:00,4,10.01,26.0,76.53473684210526,9.119371727748693,3.83,2.57
148.7439,258.2308,407.6792,692.11,134.6214,542.3006,238.7535,387.4974,1.0,24.48,0.44,0.13,14.98,0.56,0.0432,1.712,1.0,0.0,1015.5,21.1,24.48,4.47527397260274,2018-06-29 15:00:00+00:00,4,10.01,56.0,76.48421052631579,9.121989528795812,2.61,2.57
251.816,570.4849,269.718,607.1097,111.8733,381.5913,106.877,358.6931,1.0,25.33,0.4,0.13,14.98,0.53,0.0432,1.712,1.0,0.0,1015.47,21.09,25.33,4.475068493150685,2018-06-29 16:00:00+00:00,2,10.01,23.0,76.43368421052631,9.124607329842933,2.24,2.57
135.7197,466.3865,136.2271,467.6693,81.9091,218.1362,72.2083,207.928,1.0,25.33,0.19,0.13,14.98,0.53,0.0457,1.712,1.0,0.0,1015.59,21.08,25.33,4.474863013698631,2018-06-29 17:00:00+00:00,1,10.01,21.0,76.38315789473684,9.127225130890057,2.41,2.57
34.422,233.716,34.138000000000005,232.1258,41.9295,76.0675,40.0759,74.4978,1.0,25.39,0.19,0.13,15.98,0.56,0.0457,1.712,1.0,0.0,1015.85,21.08,25.33,4.474657534246576,2018-06-29 18:00:00+00:00,0,10.01,6.0,76.33263157894737,9.129842931937173,1.39,2.57
0.5204,12.0329,0.5287,12.2386,3.3948,3.9235,3.4031,3.9235,0.9,24.32,0.19,0.13,14.98,0.56,0.0483,1.712,1.0,0.0,1016.18,21.07,24.32,4.474452054794521,2018-06-29 19:00:00+00:00,0,10.01,5.0,76.28210526315789,9.132460732984292,1.93,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.42,0.19,0.13,14.99,0.63,0.0508,1.712,1.0,0.0,1016.54,21.06,22.42,4.474246575342466,2018-06-29 20:00:00+00:00,0,10.01,320.0,76.23157894736842,9.135078534031416,2.1,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.43,0.5,0.13,14.99,0.71,0.0533,1.712,1.0,0.0,1016.84,21.05,20.43,4.474041095890413,2018-06-29 21:00:00+00:00,0,10.01,281.0,76.18105263157895,9.137696335078532,1.5,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.43,0.5,0.13,14.99,0.76,0.0559,1.712,1.0,0.0,1017.05,21.04,19.43,4.473835616438357,2018-06-29 22:00:00+00:00,0,10.01,281.0,76.13052631578947,9.140314136125657,2.1,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.43,0.5,0.13,14.99,0.8,0.0559,1.712,1.0,0.0,1017.13,21.03,18.43,4.4736301369863005,2018-06-29 23:00:00+00:00,0,10.01,90.0,76.08,9.142931937172776,0.63,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.42,0.5,0.13,13.99,0.86,0.0584,1.712,1.0,0.0,1017.11,21.03,16.42,4.473424657534247,2018-06-30 00:00:00+00:00,0,10.01,88.0,75.595,9.145549738219897,0.0,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.42,0.5,0.13,13.99,0.86,0.0584,1.712,1.0,0.0,1017.01,21.02,16.42,4.473219178082191,2018-06-30 01:00:00+00:00,0,10.01,86.0,75.11,9.148167539267016,0.68,2.57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.49,0.13,14.0,0.91,0.0559,1.712,1.0,0.0,1016.89,21.01,15.43,4.473013698630138,2018-06-30 02:00:00+00:00,0,10.01,300.0,75.52000000000002,9.150785340314137,1.0,2.57
1.357,21.1788,1.878,33.2269,6.3705,8.2485,5.0455,6.4025,0.9,14.46,0.48,0.13,14.0,0.97,0.0559,1.712,1.0,0.0,1016.79,21.01,14.42,4.4728082191780825,2018-06-30 03:00:00+00:00,0,10.01,81.0,75.93,9.153403141361258,0.64,2.57
51.4157,312.4383,51.9579,315.0723,45.5922,97.5501,43.5682,94.9839,1.0,13.42,0.47,0.13,13.0,0.97,0.0533,1.712,1.0,0.0,1016.74,21.0,13.42,4.472602739726028,2018-06-30 04:00:00+00:00,0,10.01,80.0,76.66,9.156020942408377,0.0,2.57
167.6403,536.2526,173.5677,555.2346,76.6616,250.2293,70.4802,238.1206,1.0,15.57,0.47,0.13,15.0,0.97,0.0508,1.712,1.0,0.0,1016.77,21.0,15.43,4.472397260273973,2018-06-30 05:00:00+00:00,0,10.01,79.0,77.39,9.158638743455498,0.57,2.57
310.6658,668.0214,322.7722,693.887,96.4759,419.2481,87.8934,398.5592,1.0,17.46,0.48,0.13,14.99,0.86,0.0483,1.712,1.0,0.0,1016.84,20.99,17.42,4.472191780821918,2018-06-30 06:00:00+00:00,1,10.01,81.0,77.48,9.161256544502619,0.57,2.57
451.5695,742.9076,471.9582,776.3879,109.9309,581.889,100.2421,551.8116,1.0,19.33,0.49,0.13,12.61,0.65,0.0457,1.712,1.0,0.0,1016.93,20.99,19.33,4.4719863013698635,2018-06-30 07:00:00+00:00,2,10.01,60.0,77.43074626865672,9.163874345549742,4.1,2.5695522388059704
574.9558,787.7596,604.7323,828.4443,118.6982,723.4305,111.7213,686.6771,1.0,21.33,0.52,0.13,13.46,0.61,0.0432,1.712,1.0,0.0,1016.98,20.98,21.33,4.471780821917808,2018-06-30 08:00:00+00:00,4,10.01,66.0,77.38149253731345,9.166492146596859,3.26,2.56910447761194
666.8747,810.5098,707.7998,860.2378,124.3485,832.1483,123.2805,790.1552,1.0,23.32,0.19,0.13,14.29,0.57,0.0406,1.712,1.0,0.0,1016.96,20.98,23.32,4.471575342465754,2018-06-30 09:00:00+00:00,6,10.01,60.0,77.33223880597015,9.169109947643982,4.6,2.56865671641791
734.8056,834.9855,772.04,877.3464,127.5371,899.5771,126.107,860.9127,1.0,24.32,0.19,0.13,14.29,0.54,0.0406,1.712,1.0,0.0,1016.83,20.97,24.32,4.471369863013699,2018-06-30 10:00:00+00:00,7,10.01,75.0,77.28298507462685,9.171727748691099,3.37,2.5682089552238803
760.5894,847.4189,792.3432,882.7994,128.3265,920.6697,125.2774,885.8668,1.0,24.63,0.19,0.13,13.98,0.52,0.0406,1.712,1.0,0.0,1016.6,20.97,24.63,4.471164383561645,2018-06-30 11:00:00+00:00,8,10.01,44.0,77.23373134328358,9.174345549738222,2.62,2.567761194029851
728.3765,833.0634,765.8999,876.0312,128.0159,893.9158,126.6125,854.9889999999997,1.0,25.48,0.63,0.13,13.83,0.49,0.0406,1.712,1.0,0.0,1016.29,20.96,25.48,4.4709589041095885,2018-06-30 12:00:00+00:00,6,10.01,43.0,77.18447761194032,9.17696335078534,3.26,2.567313432835821
657.0786,809.4516,694.8968,855.9893,126.345,821.2418,123.6138,780.6924,1.0,25.64,0.63,0.13,13.68,0.48,0.0406,1.712,1.0,0.0,1015.97,20.95,25.64,4.470753424657534,2018-06-30 13:00:00+00:00,6,10.01,41.0,77.13522388059702,9.179581151832462,3.6,2.566865671641791
560.4532,784.5994,586.4232,820.8518,121.5358,707.959,112.8016,673.2547,1.0,24.94,0.62,0.13,12.68,0.47,0.0406,1.712,1.0,0.0,1015.69,20.95,24.94,4.470547945205482,2018-06-30 14:00:00+00:00,5,10.01,51.0,77.08597014925373,9.182198952879581,3.88,2.5664179104477607
436.9253,742.3828,454.7781,772.6703,109.6234,564.4016,99.6591,536.5845,1.0,25.79,0.61,0.13,12.53,0.44,0.0406,1.712,1.0,0.0,1015.51,20.94,25.79,4.470342465753425,2018-06-30 15:00:00+00:00,3,10.01,60.0,77.03671641791045,9.184816753926702,4.86,2.5659701492537312
300.2683,677.0448,311.7563,702.9562,90.9775,402.7338,83.7871,384.0554,1.0,25.48,0.58,0.13,11.98,0.43,0.0432,1.712,1.0,0.0,1015.48,20.93,25.48,4.4701369863013705,2018-06-30 16:00:00+00:00,2,10.01,29.0,76.98746268656717,9.187434554973825,4.94,2.5655223880597013
159.5806,550.072,168.1139,580.1602,68.0013,236.1152,64.9083,224.4889,1.0,24.63,0.55,0.13,11.29,0.43,0.0457,1.712,1.0,0.0,1015.6,20.92,24.63,4.469931506849315,2018-06-30 17:00:00+00:00,1,10.01,44.0,76.9382089552239,9.190052356020942,4.8,2.5650746268656714
47.3102,330.5519,48.2927,335.9821,37.512,85.8047,36.7703,84.0805,1.0,23.63,0.53,0.13,7.06,0.35,0.0457,1.712,1.0,0.0,1015.85,20.91,23.63,4.469726027397262,2018-06-30 18:00:00+00:00,0,10.01,51.0,76.8889552238806,9.192670157068065,4.59,2.5646268656716416
0.981,22.5037,0.981,22.5037,3.4271,4.4081,3.4271,4.4081,1.0,24.42,0.51,0.13,11.98,0.46,0.0483,1.712,1.0,0.0,1016.19,20.91,24.42,4.469520547945206,2018-06-30 19:00:00+00:00,0,10.01,50.0,76.8397014925373,9.195287958115182,4.6,2.5641791044776117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.43,0.5,0.13,10.99,0.51,0.0508,1.712,1.0,0.0,1016.54,20.9,21.43,4.469315068493152,2018-06-30 20:00:00+00:00,0,10.01,41.0,76.79044776119403,9.197905759162305,3.6,2.5637313432835818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.43,0.5,0.13,8.99,0.48,0.0533,1.712,1.0,0.0,1016.84,20.89,20.43,4.469109589041096,2018-06-30 21:00:00+00:00,0,10.01,60.0,76.74119402985075,9.200523560209424,2.6,2.5632835820895523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.43,0.5,0.13,4.01,0.36,0.0533,1.712,1.0,0.0,1017.05,20.88,19.43,4.468904109589041,2018-06-30 22:00:00+00:00,0,10.01,50.0,76.69194029850745,9.203141361256543,5.09,2.5628358208955224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.42,0.5,0.13,6.0,0.47,0.0559,1.712,1.0,0.0,1017.14,20.87,17.42,4.468698630136988,2018-06-30 23:00:00+00:00,0,10.01,50.0,76.64268656716419,9.205759162303666,3.1,2.5623880597014925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.42,0.5,0.13,6.0,0.5,0.0559,1.712,1.0,0.0,1017.12,20.87,16.42,4.468493150684932,2018-07-01 00:00:00+00:00,0,10.01,80.0,76.5934328358209,9.208376963350783,3.6,2.5619402985074617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.5,0.13,6.0,0.53,0.0559,1.712,1.0,0.0,1017.02,20.86,15.43,4.4682876712328765,2018-07-01 01:00:00+00:00,0,10.01,80.0,76.54417910447762,9.210994764397906,4.1,2.5614925373134327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.42,0.49,0.13,6.0,0.57,0.0559,1.712,1.0,0.0,1016.89,20.86,14.42,4.468082191780822,2018-07-01 02:00:00+00:00,0,10.01,80.0,76.49492537313435,9.213612565445027,3.6,2.5610447761194046
0.1278,1.7513,3.4991,63.8396,6.0406,9.5397,5.4423,5.5701,0.9,13.42,0.48,0.13,6.0,0.61,0.0559,1.712,1.0,0.0,1016.79,20.85,13.42,4.467876712328766,2018-07-01 03:00:00+00:00,0,10.01,71.0,76.44567164179105,9.216230366492148,3.1,2.560597014925373
66.4285,408.0421,71.7518,447.5669,39.1026,110.8544,39.9523,106.3808,1.0,13.42,0.47,0.13,6.0,0.61,0.0533,1.712,1.0,0.0,1016.75,20.84,13.42,4.467671232876713,2018-07-01 04:00:00+00:00,0,10.01,80.0,76.39641791044777,9.218848167539267,3.6,2.560149253731343
194.106,624.5542,209.132,674.4317,63.1799,272.3119,64.554,258.66,1.0,14.42,0.47,0.13,6.99,0.61,0.0508,1.712,1.0,0.0,1016.77,20.84,14.42,4.4674657534246585,2018-07-01 05:00:00+00:00,0,10.01,80.0,76.34716417910448,9.221465968586386,3.6,2.559701492537313
351.6267,758.3681,367.9136,793.7167,78.9424,446.856,77.1363,428.763,1.0,14.48,0.47,0.13,6.15,0.57,0.0483,1.712,1.0,0.0,1016.85,20.84,14.48,4.467260273972603,2018-07-01 06:00:00+00:00,1,10.01,96.0,76.2979104477612,9.224083769633511,4.52,2.559253731343284
505.693,833.4944,524.2894,864.3152,89.4773,613.7668,86.2221,591.915,1.0,16.48,0.49,0.13,6.31,0.51,0.0457,1.712,1.0,0.0,1016.93,20.83,16.48,4.467054794520548,2018-07-01 07:00:00+00:00,2,10.01,99.0,76.2486567164179,9.226701570680627,6.68,2.558805970149254
638.1273,875.5369,661.5858,907.6219,96.7746,758.3604,98.4717,736.5989,1.0,17.63,0.52,0.13,6.31,0.47,0.0432,1.712,1.0,0.0,1016.99,20.83,17.63,4.466849315068494,2018-07-01 08:00:00+00:00,4,10.01,90.0,76.19940298507463,9.229319371727751,5.88,2.5583582089552244
736.6866,896.2651,767.2526,933.4291,101.226,868.4786,111.9965,848.683,1.0,18.63,0.55,0.13,6.99,0.47,0.0406,1.712,1.0,0.0,1016.96,20.82,18.63,4.466643835616439,2018-07-01 09:00:00+00:00,5,10.01,81.0,76.15014925373134,9.231937172774867,5.08,2.557910447761194
800.1509,909.9446,832.3338,946.5553,103.1474,935.4812,119.7053,919.8562,1.0,20.48,0.58,0.13,5.46,0.37,0.0406,1.712,1.0,0.0,1016.84,20.82,20.48,4.4664383561643834,2018-07-01 10:00:00+00:00,6,10.01,92.0,76.10089552238807,9.234554973821991,4.34,2.557462686567164
820.5438,914.7177,851.775,949.535,103.2488,955.0239,120.9113,941.4551,1.0,20.63,0.61,0.13,5.3,0.37,0.0406,1.712,1.0,0.0,1016.6,20.81,20.63,4.466232876712329,2018-07-01 11:00:00+00:00,6,10.01,64.0,76.0516417910448,9.237172774869107,4.87,2.5570149253731342
790.1921,904.2072,826.5035,945.7908,100.2905,926.794,119.1207,909.3129,1.0,21.64,0.63,0.13,7.14,0.39,0.0406,1.712,1.0,0.0,1016.3,20.81,21.64,4.466027397260274,2018-07-01 12:00:00+00:00,6,10.01,74.0,76.0023880597015,9.239790575916231,5.27,2.5565671641791043
719.3182,886.4268,758.6004,934.8981,94.3686,852.9689999999997,111.736,831.0542,1.0,22.63,0.63,0.13,7.14,0.37,0.0406,1.712,1.0,0.0,1015.97,20.8,22.63,4.46582191780822,2018-07-01 13:00:00+00:00,6,10.01,65.0,75.95313432835822,9.242408376963352,5.21,2.5561194029850745
619.7467,868.1919,651.2648,912.1694,86.8723,738.1372,95.7747,715.5214,1.0,22.63,0.62,0.13,6.29,0.35,0.0406,1.712,1.0,0.0,1015.69,20.79,22.63,4.4656164383561645,2018-07-01 14:00:00+00:00,5,10.01,80.0,75.90388059701495,9.245026178010473,4.86,2.555671641791045
487.1457,827.9122,512.1873,870.6265,78.7485,590.9359,81.9231,569.0687,1.0,22.78,0.6,0.13,5.45,0.33,0.0406,1.712,1.0,0.0,1015.51,20.79,22.78,4.46541095890411,2018-07-01 15:00:00+00:00,3,10.01,81.0,75.85462686567165,9.247643979057592,4.44,2.5552238805970147
332.9258,750.9953,354.0519,799.0707,68.982,423.0338,72.6736,405.5995,1.0,23.47,0.58,0.13,5.45,0.31,0.0432,1.712,1.0,0.0,1015.48,20.78,23.47,4.465205479452054,2018-07-01 16:00:00+00:00,2,10.01,86.0,75.80537313432835,9.250261780104713,3.79,2.5547761194029848
175.8102,606.7369,194.8719,674.3208,54.8072,249.6791,61.0011,236.8113,1.0,22.63,0.55,0.13,5.29,0.32,0.0432,1.712,1.0,0.0,1015.6,20.77,22.63,4.465,2018-07-01 17:00:00+00:00,1,10.01,89.0,75.75611940298508,9.252879581151833,4.52,2.554328358208956
56.9922,407.2133,59.8524,423.3978,32.449,92.3013,33.3008,90.293,1.0,22.32,0.53,0.13,4.62,0.32,0.0457,1.712,1.0,0.0,1015.86,20.76,22.32,4.4647945205479465,2018-07-01 18:00:00+00:00,0,10.01,105.0,75.7068656716418,9.255497382198953,4.59,2.553880597014925
1.4827,34.6467,1.4964,34.8474,3.2356,4.732,3.2492,4.732,0.9167,20.43,0.51,0.13,6.99,0.42,0.0483,1.712,1.0,0.0,1016.19,20.76,20.43,4.4645890410958895,2018-07-01 19:00:00+00:00,0,10.01,80.0,75.65761194029852,9.258115183246074,4.6,2.5534328358208955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.42,0.5,0.13,6.99,0.5,0.0508,1.712,1.0,0.0,1016.54,20.75,17.42,4.464383561643836,2018-07-01 20:00:00+00:00,0,10.01,90.0,75.60835820895522,9.260732984293195,3.1,2.5529850746268656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.42,0.5,0.13,6.0,0.5,0.0533,1.712,1.0,0.0,1016.85,20.74,16.42,4.464178082191782,2018-07-01 21:00:00+00:00,0,10.01,90.0,75.55910447761194,9.263350785340316,1.5,2.5525373134328357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.43,0.5,0.13,6.0,0.53,0.0533,1.712,1.0,0.0,1017.05,20.73,15.43,4.463972602739727,2018-07-01 22:00:00+00:00,0,10.01,80.0,75.50985074626867,9.265968586387435,1.5,2.5520895522388063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.42,0.5,0.13,6.99,0.61,0.0559,1.712,1.0,0.0,1017.14,20.73,14.42,4.4637671232876714,2018-07-01 23:00:00+00:00,0,10.01,60.0,75.46059701492537,9.268586387434556,0.5,2.551641791044776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.42,0.5,0.13,6.99,0.65,0.0559,1.712,1.0,0.0,1017.12,20.72,13.42,4.463561643835617,2018-07-02 00:00:00+00:00,0,10.01,80.0,75.4113432835821,9.271204188481676,2.6,2.551194029850746
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.43,0.5,0.13,6.99,0.69,0.0559,1.712,1.0,0.0,1017.02,20.71,12.43,4.463356164383562,2018-07-02 01:00:00+00:00,0,10.01,60.0,75.36208955223881,9.273821989528797,1.5,2.550746268656716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.42,0.49,0.13,6.0,0.69,0.0559,1.712,1.0,0.0,1016.9,20.71,11.42,4.463150684931507,2018-07-02 02:00:00+00:00,0,10.01,60.0,75.31283582089553,9.276439790575916,2.6,2.5502985074626867
0.1116,1.5596,2.9429,54.8832,5.9182,8.8611,5.8796,5.9912,0.9167,10.42,0.48,0.13,6.0,0.74,0.0533,1.712,1.0,0.0,1016.8,20.7,10.42,4.4629452054794525,2018-07-02 03:00:00+00:00,0,10.01,71.0,75.26358208955223,9.279057591623037,2.1,2.549850746268657
62.7046,386.4832,66.8849,419.019,40.6004,107.4854,41.1183,103.8229,1.0,8.51,0.47,0.13,5.16,0.74,0.0533,1.712,1.0,0.0,1016.75,20.7,9.47,4.462739726027396,2018-07-02 04:00:00+00:00,0,10.01,72.0,75.21432835820895,9.281675392670158,2.09,2.549402985074627
188.9926,610.6207,201.2245,651.3071,66.7651,267.9897,65.6833,254.6759,1.0,10.63,0.47,0.13,7.15,0.79,0.0508,1.712,1.0,0.0,1016.77,20.69,10.63,4.462534246575343,2018-07-02 05:00:00+00:00,0,10.01,82.0,75.16507462686567,9.284293193717279,1.59,2.5489552238805966
343.8573,743.5632,357.81199999999984,773.9032,84.2657,442.0777,80.058,423.9153,1.0,13.48,0.47,0.13,6.31,0.62,0.0483,1.712,1.0,0.0,1016.85,20.69,13.48,4.462328767123288,2018-07-02 06:00:00+00:00,1,10.01,88.0,75.11582089552239,9.286910994764398,3.59,2.548507462686567
